"Taste","Texture","Crust","Temperature","Humidity","BakeTime","Proof1","Proof2","Coating","Oil","Egg","PctLiquid","BakeTemp","DayOfYear"
8,7,8,18.4,32.6,50,1.5,60,0.4,40,2,60,177,15
5,8,9,21.1,32.3,50,2.5,30,0.4,30,0,60,165,74
6,9,8,15.9,31.4,40,1,90,0.1,30,1,80,190,89
8,7,7,21.6,32.5,35,3,60,0.4,30,1,70,200,56
7,7,6,27,34,40,3,60,0.3,0,2,70,190,37
6,8,8,20.1,28.7,50,2,90,0.3,30,1,70,165,89
4,6,8,22.1,31.1,40,2,90,0.2,0,0,70,190,35
6,7,9,19.6,31,50,3,45,0.4,20,0,60,190,73
5,9,8,20.8,31.9,50,1,75,0.3,30,0,70,165,83
5,8,5,21.6,23.8,30,1,60,0.2,0,1,70,190,8
7,7,8,19.2,30.3,40,2.5,75,0.5,30,2,70,165,59
5,8,8,20.6,30.8,30,1.5,45,0.5,20,1,70,200,46
5,7,7,23.1,30.2,50,1.5,90,0.4,0,0,80,165,93
6,8,8,20.6,29,50,1.5,45,0.5,40,0,60,200,13
7,7,6,22.3,23.9,50,2.5,45,0.5,20,2,60,177,30
5,8,8,22,31.5,40,1.5,15,0.3,0,0,60,200,74
5,8,7,19.9,30.9,50,2.5,30,0.1,20,0,80,165,8
3,9,7,20,28.1,45,1,15,0.2,0,0,70,165,50
5,8,8,22.8,30.3,50,1.5,90,0.5,0,2,80,190,68
5,8,7,21.6,25.7,50,2,75,0.5,20,1,60,165,5
5,6,7,16.1,33.5,35,2.5,45,0.4,0,0,70,200,93
6,9,8,20.3,29.8,50,2,15,0.1,30,1,60,200,41
6,7,8,21.5,29,40,3,45,0.2,0,1,60,165,54
5,8,8,21.4,33.2,30,2,30,0.4,30,0,60,177,79
7,6,5,22.5,35.4,50,3,30,0.3,0,2,60,177,91
5,7,7,25.3,30.7,50,2.5,15,0.2,0,1,60,190,36
4,8,7,23.1,34,45,1.5,60,0.5,20,1,80,200,70
7,9,5,20.6,38.7,50,3,30,0.3,40,0,80,190,19
6,7,6,15.7,35,50,2.5,15,0.3,0,1,80,190,52
7,7,7,22.8,26.3,35,1,75,0.3,40,1,80,177,55
5,9,8,21.4,31.9,40,1,90,0.1,20,0,70,177,83
7,9,9,20.1,27.9,50,1,45,0.4,40,1,80,165,10
6,10,8,21.2,30.9,45,2.5,15,0.4,40,0,60,165,53
9,7,7,19.5,27.8,40,3,45,0.1,0,2,70,190,67
6,10,7,19.6,28,45,2.5,30,0.1,20,0,70,165,49
5,9,8,20.9,32.9,50,1.5,60,0.5,40,1,70,165,29
5,9,8,22.1,26.2,40,1.5,45,0.4,40,0,80,165,43
7,8,8,22.6,33,30,2.5,90,0.4,40,1,70,177,67
6,7,8,18.5,29.2,45,2,90,0.1,30,0,70,177,92
6,8,8,22.9,28.9,40,1,75,0.4,30,1,60,177,46
6,8,9,21.2,29.4,30,2,75,0.4,20,1,60,190,73
6,7,8,19.9,27.1,40,2,75,0.4,30,0,80,177,30
6,7,8,25.5,31.3,30,3,15,0.2,20,0,60,177,14
7,8,6,23.2,34.3,30,2.5,15,0.3,20,2,70,165,33
6,7,7,23.9,26.1,45,1,45,0.5,0,2,60,200,28
4,6,8,19.4,29.6,35,1,45,0.1,0,0,60,200,31
5,6,6,22,28.2,40,1.5,30,0.3,0,2,60,177,63
7,7,8,18.3,34.2,50,2.5,60,0.4,20,0,70,190,91
6,7,8,21.6,30.4,45,2,60,0.2,30,1,80,200,41
6,9,8,21.3,29.5,30,2,30,0.5,30,2,60,200,25
8,9,9,23.2,30,30,2,60,0.3,40,1,70,165,14
7,8,9,20.1,30.6,45,3,75,0.5,40,0,70,200,74
6,9,8,20.4,31.9,40,1,60,0.3,30,0,60,190,39
8,7,9,23.6,28.1,30,2.5,60,0.5,30,0,70,177,79
8,8,7,23.5,23,45,3,75,0.5,30,2,80,190,74
6,9,9,17.7,28.6,40,2.5,45,0.5,20,1,60,177,41
4,6,7,20.2,24.5,40,3,15,0.3,0,0,60,200,76
6,8,8,22.3,32.2,45,1,60,0.4,20,1,70,190,36
6,8,7,22.9,26.3,50,3,60,0.3,30,0,80,200,88
6,7,8,19.3,28.6,30,3,30,0.5,0,0,60,165,5
7,7,7,18.3,28.2,35,2.5,60,0.3,0,1,60,165,38
6,6,7,22.1,30.7,50,2.5,75,0.1,0,2,80,165,72
5,7,7,17.8,28.5,40,1.5,30,0.2,30,1,60,165,68
7,6,7,25.9,30.8,45,2,45,0.5,0,1,70,165,67
6,7,6,18.7,33.6,40,3,45,0.1,0,1,70,177,52
4,9,8,21.9,26.8,45,1,45,0.1,0,0,60,200,34
6,7,6,21.7,27,35,1,60,0.5,0,2,60,190,31
8,8,7,21.8,30.8,35,2.5,15,0.1,30,1,60,190,4
4,8,8,22.9,29.7,35,1,75,0.3,30,1,70,177,93
4,7,8,20.2,30.8,30,3,45,0.3,30,0,80,200,39
8,7,8,18.7,30.9,50,2,60,0.5,30,2,80,177,1
6,8,7,19.5,29.2,45,1,15,0.1,30,2,80,177,81
5,7,9,21.1,30.1,50,2.5,60,0.3,30,0,80,165,62
7,9,8,19.9,29,30,3,60,0.2,40,0,70,200,35
6,8,8,19,31.5,35,1,90,0.1,30,1,70,165,50
7,8,8,24.4,30,40,2.5,60,0.2,40,2,60,200,18
7,7,7,20.1,25.5,45,2,60,0.5,20,2,70,200,78
5,7,7,19.6,23.7,45,2,75,0.4,0,0,60,177,10
6,7,8,17.9,26.6,45,1.5,75,0.5,40,0,80,165,88
5,7,7,21.4,32.3,35,1,75,0.2,0,1,80,177,39
6,6,7,15.6,26.8,40,1,45,0.3,20,2,60,200,56
7,6,7,17,29.7,35,1,60,0.5,20,2,60,190,22
7,8,7,20.6,27.3,30,3,45,0.5,20,2,70,190,60
6,7,9,20.6,29.5,45,3,15,0.4,0,1,60,190,19
8,8,7,20.6,31.8,40,3,30,0.1,40,2,70,177,20
5,6,7,19.1,30.8,35,1,60,0.4,0,2,80,200,13
6,7,8,22.9,29.2,35,1.5,45,0.5,30,0,60,177,86
6,7,7,18.9,31.1,45,3,15,0.2,0,1,80,190,38
4,5,7,19.8,32.4,50,2,30,0.1,0,0,60,165,16
7,8,7,21.9,34.1,35,1,30,0.4,20,1,60,165,19
6,8,7,20,28.6,50,2.5,45,0.3,0,2,70,190,35
8,8,6,21.6,30.7,35,2,60,0.1,40,2,60,190,5
6,7,7,23.1,34,50,2.5,15,0.5,30,1,80,190,81
8,7,8,22.3,30.2,40,1.5,30,0.3,0,2,70,177,92
8,7,6,22,34.2,35,3,45,0.2,20,2,60,165,38
6,8,7,22.2,31.2,50,3,45,0.4,20,2,60,165,67
6,7,8,18,30.5,40,3,90,0.2,30,1,70,177,48
6,8,8,18.9,30,30,3,15,0.2,20,1,80,190,52
6,7,8,25.1,30.3,30,1.5,60,0.1,20,1,80,165,75
6,8,8,24.9,31.1,45,3,45,0.3,30,2,70,190,33
7,9,8,23.2,31.5,45,1.5,30,0.3,40,2,80,190,6
6,7,8,22.7,29.7,40,2.5,60,0.3,30,1,70,200,1
5,7,9,22.1,30.7,45,1,30,0.5,0,0,80,190,79
6,8,8,21.4,31.3,40,2.5,45,0.1,0,1,80,190,41
5,9,7,21.1,32.9,30,1,30,0.5,30,2,70,165,73
4,7,7,18,33.6,35,3,75,0.1,0,0,70,200,93
5,8,7,24.4,25.6,40,1.5,60,0.5,0,0,60,190,11
5,8,8,23.9,33.6,35,1,45,0.4,30,0,60,165,76
7,7,7,17.7,30.8,40,1,90,0.4,20,2,80,165,25
5,8,8,20.3,28.4,45,2,15,0.3,20,0,70,190,29
6,8,8,16.9,26.1,35,2.5,60,0.3,40,1,70,200,66
5,7,8,22.6,30.5,45,2,60,0.1,30,1,70,190,57
6,8,9,18.8,31.1,35,1,30,0.3,40,1,70,190,67
6,6,6,23.1,27.8,50,3,30,0.2,0,2,60,177,19
8,7,8,17.9,31.5,50,3,75,0.5,0,1,70,200,45
9,7,7,19.8,33.6,30,1.5,60,0.3,20,2,60,177,83
7,8,8,19,31.5,30,2.5,75,0.1,30,0,70,200,30
6,8,7,23.4,31.6,30,1.5,75,0.3,20,2,80,177,9
6,7,8,22.2,27.7,35,2,90,0.5,0,2,80,200,74
3,7,6,19.2,31.6,50,1.5,30,0.2,0,0,60,165,4
6,8,7,21.9,25.9,50,3,60,0.3,20,0,60,200,68
8,6,6,21.4,28.4,45,3,30,0.4,0,2,70,165,49
8,8,6,20.6,27.3,40,3,45,0.2,40,2,60,165,14
5,7,7,20.6,33.7,45,2,45,0.4,20,2,70,177,40
8,8,8,20.2,34,50,3,90,0.4,40,1,70,200,35
5,7,9,19.8,29.3,40,3,45,0.4,20,0,70,190,8
7,6,5,23.9,35.6,30,2.5,75,0.1,0,1,70,165,87
7,7,8,21.4,29,40,2.5,30,0.3,20,2,80,200,15
7,9,7,22.5,27.3,45,2,90,0.1,40,1,60,177,57
6,9,7,21.4,26.5,35,1.5,60,0.2,30,1,80,177,61
6,7,8,20.4,29.9,40,2.5,45,0.3,0,1,70,177,82
5,7,7,23,26.3,35,1,60,0.4,0,1,60,165,91
5,9,8,23.3,32.2,35,1.5,75,0.4,40,0,70,190,71
6,9,7,22.9,25.6,45,1.5,30,0.3,20,1,80,200,80
3,8,8,24.5,30,35,2,15,0.2,40,0,80,200,19
9,8,6,21.7,29.3,40,3,30,0.1,20,2,60,200,47
7,8,8,18.9,29.8,50,2,90,0.5,40,2,60,190,17
7,7,7,22.2,27.6,50,2.5,15,0.5,0,1,60,165,18
7,8,6,20.1,34.2,35,2.5,60,0.4,30,2,70,177,75
6,7,6,19.6,23.9,30,3,15,0.3,20,1,80,165,72
6,8,7,20.2,32.1,40,2.5,90,0.3,20,0,70,190,43
8,7,8,23.6,29.2,40,3,90,0.4,40,2,70,190,39
5,7,9,19.6,30.1,40,2.5,30,0.3,20,0,70,177,7
6,7,8,23.9,28.3,35,2.5,30,0.3,40,0,70,177,31
6,7,7,24.1,24.1,30,2.5,75,0.5,20,1,60,190,59
4,9,6,22.4,33,40,1,75,0.1,40,1,80,177,5
5,8,6,20.7,26.2,50,1,15,0.5,20,2,70,177,45
7,8,7,20.6,26.9,35,1,30,0.4,30,1,70,165,1
4,7,7,21.6,24.6,45,1.5,15,0.1,0,0,60,200,8
7,7,6,21,32,45,2,75,0.1,0,0,70,200,78
5,7,8,18.4,28.6,40,2,15,0.4,40,1,70,177,91
8,8,8,19.2,30.7,50,1.5,75,0.2,40,0,70,177,24
6,7,6,20.4,24.8,50,2,75,0.3,0,0,60,177,69
3,8,7,21.5,31.9,30,1.5,30,0.1,0,0,60,190,62
7,9,8,21.9,27,40,1,60,0.2,30,1,70,190,27
6,7,9,18.4,30.1,40,3,45,0.5,30,1,80,177,17
6,7,8,18.9,33,45,2,90,0.2,0,0,80,190,16
6,9,7,19,36.1,35,2,45,0.3,40,0,70,190,28
7,8,8,21,29.2,45,1,45,0.3,30,1,80,177,40
4,7,7,25.7,37.2,40,2.5,90,0.2,0,0,70,190,51
4,7,8,22.8,29.6,50,2.5,75,0.3,20,1,60,200,67
7,8,5,21.1,21.3,35,2.5,45,0.4,30,0,80,190,39
8,8,9,22,30.8,50,1.5,15,0.4,40,0,60,200,77
6,8,6,21.5,34.1,45,1.5,15,0.4,20,2,60,177,90
4,8,8,21.1,32.6,45,1.5,15,0.2,0,1,80,190,84
9,9,9,19.7,28.5,45,2.5,90,0.5,40,0,80,200,37
6,9,9,21.5,30.8,35,3,75,0.3,40,0,80,177,48
3,9,7,23.3,34,50,2.5,15,0.4,30,1,60,177,32
6,9,7,21,35.1,30,3,75,0.4,30,0,60,177,20
6,7,7,19.3,25.7,35,2.5,45,0.2,40,0,80,200,28
4,7,7,20.7,31.6,45,1.5,60,0.4,20,1,80,190,45
9,6,5,23.9,24,50,3,60,0.2,20,2,80,177,66
5,7,3,19.7,43.8,50,3,30,0.3,30,0,60,165,54
6,9,7,19.7,28.4,35,1.5,75,0.2,20,1,70,200,89
8,8,7,17.7,30.1,35,1.5,90,0.3,30,2,70,177,34
8,8,8,23.1,31.7,30,2.5,90,0.1,20,0,80,177,40
5,4,5,18.6,33.9,30,1,45,0.5,0,2,80,177,80
7,8,7,20.5,27.5,40,2,45,0.1,20,1,70,190,26
6,8,8,19.6,27.9,30,1.5,60,0.5,0,1,70,190,56
8,8,7,20.7,29,50,2,60,0.4,20,2,60,200,81
5,8,8,19,30.9,35,2,45,0.5,40,1,60,165,40
6,7,7,18.3,32.1,50,3,75,0.1,40,0,80,190,29
5,4,7,26.2,27.5,45,2,45,0.2,0,2,60,200,91
4,7,9,19.5,30.4,45,1,90,0.1,20,0,70,177,90
6,8,7,20.5,32.6,50,2,60,0.2,30,0,70,177,57
7,8,8,20.4,31.7,45,2.5,30,0.5,40,1,80,190,90
6,9,7,20.9,25.7,30,1.5,75,0.1,40,1,80,177,14
6,7,8,22.4,30.9,50,2.5,15,0.4,30,1,60,165,18
8,8,8,26.7,33.7,40,3,90,0.4,40,0,80,177,46
5,7,6,21.1,31.1,50,3,15,0.2,0,2,60,190,11
8,9,8,21.1,30.7,50,3,45,0.5,40,1,80,177,84
6,6,7,20,33.7,45,1,75,0.3,30,1,70,177,34
6,7,8,22.4,27.7,40,2,60,0.1,40,0,60,200,80
5,8,7,22.3,26.3,45,1.5,90,0.4,40,0,60,200,90
6,7,8,19.4,27.9,30,2.5,15,0.4,30,2,60,190,45
5,8,9,22.4,31.2,35,1,45,0.4,0,1,60,200,3
8,8,8,22.1,27.8,40,3,60,0.1,40,0,60,190,44
5,7,7,25.2,33.3,40,3,60,0.1,20,1,70,190,47
4,7,6,19.2,28.6,45,2,30,0.2,0,1,80,177,91
8,9,7,22.1,32.5,50,2,75,0.2,30,1,80,200,92
5,7,6,20.8,34,45,2.5,30,0.2,0,0,70,177,75
7,8,7,23.4,33.2,30,1.5,30,0.3,40,2,60,165,52
6,7,6,17.8,33.7,50,3,30,0.1,0,1,60,200,8
6,8,7,18.6,25.1,45,2,60,0.3,40,0,80,200,3
5,6,6,21.3,32.1,35,3,45,0.2,20,1,70,190,32
6,9,7,19.1,31.8,40,1,75,0.1,40,1,60,190,74
7,8,7,22.6,33.1,30,1.5,75,0.3,40,2,70,165,79
7,7,6,22.3,24.9,50,3,60,0.5,40,2,60,165,18
6,8,8,17.2,28.2,35,2.5,60,0.3,20,0,60,190,52
8,8,7,18.8,31.6,45,2.5,30,0.1,30,2,80,165,11
7,10,6,23.3,24.7,40,2.5,15,0.1,30,1,80,177,31
6,8,9,19.3,28.2,30,1,90,0.1,20,1,80,190,76
8,8,7,21.9,38.3,40,2,90,0.4,40,1,70,200,52
7,9,7,22.1,27.6,45,2.5,45,0.4,30,2,80,190,29
8,9,7,22,27.5,50,1,45,0.4,40,2,80,200,56
5,8,8,19.4,30.5,35,2,90,0.2,30,0,80,177,78
7,7,7,22.7,23.5,50,1.5,75,0.5,40,0,70,190,45
8,8,6,19.8,34,50,2,45,0.1,40,2,60,190,84
8,8,9,20.3,29.2,45,3,90,0.3,40,0,70,165,52
5,6,6,19.2,27.5,45,1,75,0.1,0,2,60,190,15
6,8,8,21.6,29.2,45,1,60,0.2,20,1,60,177,29
7,7,8,15.4,28.5,30,2.5,75,0.5,20,2,80,200,19
5,6,8,23.5,31.9,40,3,30,0.4,20,1,60,177,35
5,7,6,21.8,35.4,40,1,60,0.2,30,0,80,190,15
8,7,7,14.3,33.9,35,1.5,90,0.3,0,2,70,200,23
6,7,6,19.2,34.1,40,2,75,0.4,0,2,80,165,51
5,6,8,17,29.8,35,1,45,0.3,20,2,70,177,92
4,7,7,20.9,32.6,45,2.5,30,0.4,20,1,80,190,45
7,7,7,19.7,25.6,40,3,90,0.4,30,0,80,200,39
6,6,8,20.1,28.6,35,3,30,0.3,30,1,70,165,8
5,7,7,20.2,26.7,30,1,15,0.4,0,1,60,200,2
6,8,8,18.4,28.3,35,1,15,0.2,40,2,80,177,51
5,8,8,21.6,31.3,40,2,30,0.2,20,1,70,165,68
7,8,7,19.7,27.2,35,3,45,0.4,40,0,70,200,77
5,7,8,18.5,30.6,45,2,30,0.3,0,1,80,200,85
6,8,8,20.1,27.5,50,2.5,75,0.5,30,0,70,165,58
5,7,8,18.3,26.9,30,1,90,0.3,30,1,80,200,88
5,9,7,20,30.2,30,3,60,0.2,30,1,60,165,69
6,8,8,20.7,31.6,50,3,30,0.2,20,0,80,200,10
6,8,6,22.2,36.3,35,3,30,0.5,0,2,80,200,27
7,7,8,20.6,30.3,35,1,90,0.4,30,1,80,200,77
7,7,7,21.2,26.1,50,1.5,60,0.3,30,1,70,200,23
5,7,7,20.2,25.5,40,2,75,0.5,0,0,60,200,72
5,7,7,24.8,28.5,45,1,15,0.3,0,1,60,190,18
5,9,8,19.8,34.2,30,2,90,0.4,40,0,70,177,10
6,7,8,18.8,28.8,45,2.5,60,0.1,0,0,80,177,6
7,8,7,22,26.1,45,3,30,0.4,30,2,70,200,17
6,9,7,19.2,26.2,45,2,15,0.4,40,2,80,177,49
5,7,7,16.2,33.9,35,3,60,0.3,40,0,60,177,5
7,7,8,20.8,27.3,40,3,60,0.1,30,1,80,200,28
6,8,9,19.2,28.5,30,1.5,15,0.5,30,0,70,177,57
5,7,7,20,31.1,45,1,60,0.1,40,0,60,177,57
7,7,5,23.7,24.6,35,2,45,0.1,0,1,80,177,72
6,7,8,18,34.3,45,2.5,45,0.5,0,0,80,190,86
6,6,8,22.9,29,50,2,90,0.1,40,0,70,165,81
4,8,7,18.6,32.4,35,2.5,15,0.3,20,1,70,200,4
4,6,9,19.8,30.6,50,1.5,15,0.5,0,0,70,200,68
8,7,7,24.7,32,35,2,60,0.2,40,1,60,177,41
8,10,8,20.7,27.2,50,2.5,30,0.5,40,2,80,190,5
6,8,6,20.7,29.4,45,1.5,30,0.3,40,2,80,165,48
4,8,7,20.6,32.2,30,1.5,60,0.3,0,1,70,200,37
7,8,5,21.4,24.9,35,1,15,0.4,40,2,70,200,87
5,8,7,18.8,27.4,45,2,15,0.4,20,1,70,200,79
6,10,7,20.7,27.3,40,1.5,15,0.3,40,1,60,190,81
4,8,9,22.2,31.1,35,2.5,60,0.4,20,0,80,190,84
7,9,7,19.4,29.7,40,3,30,0.2,30,2,80,200,45
6,9,9,22.6,28.6,40,1.5,60,0.5,20,1,70,165,77
6,5,9,27.9,28.9,35,1,90,0.4,40,0,80,190,66
7,5,6,18.2,34,50,2.5,90,0.2,0,1,80,165,63
6,7,8,19.6,27.8,40,1,60,0.4,30,2,80,200,77
7,7,9,24.3,28.9,50,2,90,0.4,30,2,80,165,35
4,7,8,21.3,32.9,40,1,15,0.3,30,0,80,190,78
9,7,6,22.6,35.7,45,2,45,0.2,40,2,80,200,82
4,8,8,20.4,30.5,35,1,60,0.5,20,1,70,177,11
5,8,8,21.2,34.9,35,3,90,0.5,20,0,70,165,77
7,7,9,19.2,31,40,2,75,0.5,30,1,60,200,14
5,8,7,21.7,26.3,40,3,15,0.3,40,0,80,177,49
8,9,8,24.2,28.4,45,3,75,0.5,40,2,70,165,71
6,7,8,20.2,29.7,30,1.5,60,0.3,30,1,80,200,82
5,7,8,24.2,28,40,1,15,0.1,40,0,70,200,60
6,8,7,21,32.1,45,1,90,0.5,40,2,70,177,3
6,7,5,16.5,23.9,40,2.5,30,0.4,30,2,70,177,7
8,6,6,22.1,32,35,2.5,75,0.4,20,2,70,165,2
7,8,7,20.3,32.6,40,2,75,0.3,40,1,60,165,4
8,9,9,23.1,31.1,40,3,30,0.3,40,0,80,165,50
7,7,9,21.4,32.1,35,2.5,30,0.4,20,2,80,177,77
6,7,7,17.4,35.3,35,2.5,90,0.5,20,1,80,177,57
6,8,7,19.2,30.7,35,2.5,30,0.2,0,0,80,165,20
10,7,8,19.8,32.8,35,2.5,45,0.5,40,1,70,177,44
4,8,7,20.5,26.2,30,1.5,60,0.1,30,0,70,177,88
7,8,10,19.8,29.4,35,2,15,0.5,0,0,70,200,42
5,7,7,17.3,29.1,40,2,30,0.3,40,0,60,177,66
5,8,8,19.1,28.9,40,1,15,0.4,20,1,70,165,45
7,8,8,22.8,30.6,30,2,30,0.5,30,2,80,177,18
7,9,8,20.7,33.6,45,2.5,15,0.5,30,2,80,190,75
5,7,6,21.6,27.3,40,2.5,45,0.1,0,2,60,177,6
5,7,8,19.4,31.8,40,1,90,0.1,0,0,80,200,30
6,9,7,18.9,28.1,40,2,60,0.3,40,2,80,200,44
7,9,7,19.6,30,40,1,15,0.3,20,2,70,200,36
7,7,7,18.6,33.3,35,2,15,0.4,30,1,60,177,78
5,7,8,23.5,33.7,35,3,75,0.2,40,0,70,165,41
6,7,7,21.5,26.2,40,2.5,45,0.5,30,2,70,165,17
5,5,8,25.4,29.3,45,2.5,15,0.2,40,1,70,200,15
6,8,8,20.8,30,35,2.5,45,0.1,30,2,70,190,3
7,8,8,22.3,30.3,45,2.5,30,0.3,30,2,80,177,28
7,8,9,19,28.9,50,1,60,0.3,40,0,80,190,86
6,8,7,21.3,28.9,50,2.5,90,0.2,20,0,60,200,82
5,7,8,20.6,33.8,50,1,90,0.1,30,0,70,190,21
7,8,7,18.9,33.3,50,1.5,90,0.4,40,2,70,190,48
6,8,7,19.9,28,35,1,45,0.3,0,1,60,165,14
5,8,8,19.7,29.5,50,1,45,0.5,20,1,80,190,44
8,8,7,20.4,28.7,45,2.5,90,0.2,20,2,70,165,2
4,8,7,20.9,26.6,45,1.5,90,0.3,0,0,60,165,22
6,7,8,20.2,30.4,45,3,75,0.3,0,1,70,165,61
6,8,7,21.7,31.4,40,2.5,90,0.1,20,2,80,190,27
7,7,7,22.2,28.4,30,1.5,15,0.4,0,2,70,190,81
6,7,7,23.8,31.3,40,2.5,45,0.3,0,2,60,177,23
6,7,7,20.1,25.9,40,2.5,75,0.2,0,1,80,190,88
7,7,7,17.6,23,40,3,15,0.5,20,1,70,190,12
5,8,10,19.9,29.1,35,3,90,0.5,20,0,80,200,57
7,7,7,20.3,32.9,35,2,45,0.2,40,2,70,165,10
6,8,7,22.3,25.8,35,3,30,0.1,40,0,80,190,24
7,8,7,21.8,27,35,1.5,30,0.3,20,2,70,177,11
8,8,7,20,24.2,50,1.5,60,0.1,40,0,70,200,6
5,7,6,23.7,25.9,40,3,60,0.1,0,1,70,177,29
7,7,8,22.6,29.3,40,2,90,0.2,20,2,70,190,88
5,9,10,20.3,30,45,1.5,75,0.5,30,0,60,200,35
8,8,8,19.1,31.1,30,2,60,0.3,20,2,80,165,57
7,10,8,20.4,33.1,30,2,45,0.4,40,0,70,165,61
3,8,9,19.3,29.4,40,1.5,90,0.2,20,1,80,200,3
6,7,8,22.7,30.7,30,2.5,15,0.2,40,0,60,177,93
5,6,8,21,28.5,50,2.5,30,0.3,0,1,80,190,20
4,7,9,21.7,30,50,1,60,0.5,0,0,70,165,82
7,6,6,23.4,33.1,50,2.5,30,0.2,20,2,60,200,84
4,7,7,21.3,32.5,30,1,60,0.2,0,1,80,190,41
6,8,7,23.5,25.5,30,1.5,75,0.4,30,1,60,177,21
6,8,7,21.4,31.2,40,1.5,75,0.1,20,2,80,177,57
7,9,9,21,30.6,30,1,75,0.1,30,1,60,200,77
5,9,6,19.8,34.8,30,2,90,0.2,0,1,70,190,35
5,7,8,22.3,30.3,30,1.5,75,0.2,40,0,80,165,73
7,7,7,19.3,27.1,35,1.5,30,0.3,20,1,60,190,59
7,8,8,22.3,31,30,1.5,60,0.4,30,0,80,165,42
6,7,8,24,33.3,50,1,60,0.4,40,0,80,190,61
7,7,7,20.3,34.1,30,1.5,75,0.1,30,1,70,190,37
5,6,8,20.4,31.3,45,2.5,60,0.5,0,0,70,165,14
5,9,9,21,34.5,40,2,45,0.5,30,0,70,190,37
6,6,8,15.3,27.7,45,1.5,45,0.4,0,0,60,200,69
7,7,6,20.6,24.9,50,2.5,75,0.1,0,1,60,190,19
5,6,9,18.1,32.9,35,2,30,0.5,20,0,60,177,9
10,9,7,22.5,31.7,45,3,75,0.1,40,1,60,200,52
6,8,7,23.9,31.7,40,1,75,0.4,20,1,70,190,1
3,6,8,20.3,30.9,30,2.5,75,0.3,0,0,60,165,67
8,8,7,19.8,27.2,30,1,15,0.4,40,2,70,177,8
7,6,8,18.6,30.5,35,3,90,0.1,0,0,80,200,3
5,8,9,20.5,30.6,30,3,30,0.3,40,0,70,165,45
6,6,5,23.1,24.3,50,3,15,0.1,20,1,70,177,12
9,8,8,17.8,31.8,30,3,75,0.5,40,2,70,190,91
7,7,8,20.6,28.1,45,2.5,60,0.2,40,1,70,177,89
8,8,7,19.8,28,35,3,30,0.3,20,2,70,177,5
7,8,5,21.2,39.7,40,2.5,75,0.1,20,1,70,177,47
7,7,9,22.2,31.2,45,1,90,0.4,20,1,70,200,93
9,8,7,19,25.6,45,2,90,0.1,40,2,80,200,16
5,8,7,21.3,32,35,3,75,0.5,20,1,70,190,22
6,9,7,22.3,33.5,50,2.5,45,0.1,30,1,60,190,54
8,9,7,19.1,28.6,30,2,45,0.3,40,2,70,190,13
5,7,5,22.7,41.2,30,3,30,0.2,30,0,60,190,32
4,6,7,23.8,22.5,45,3,75,0.4,0,0,60,200,67
5,7,7,22.3,29.5,35,3,90,0.1,0,2,60,177,29
6,7,8,23.8,32.1,50,3,90,0.5,0,1,60,190,73
6,9,6,20.3,30.9,35,1.5,45,0.1,40,2,80,177,54
8,7,8,20,31,35,1.5,90,0.1,20,1,60,165,41
6,8,7,20.8,28.6,35,1,75,0.4,40,2,70,165,23
5,8,9,21.1,29.8,35,2.5,30,0.1,0,0,80,177,81
7,8,5,18.6,24.8,45,3,15,0.3,0,2,70,165,15
7,7,7,22.8,34.3,30,2,60,0.5,30,1,80,200,9
7,8,8,19.2,26.9,40,2,60,0.4,30,0,70,177,72
6,7,7,19.8,34.5,45,2.5,60,0.4,20,2,70,165,18
7,8,6,20.6,35.6,40,2.5,15,0.4,40,2,60,177,50
5,7,7,25.1,30.5,45,2.5,15,0.2,20,1,60,165,51
7,8,9,22,31.1,40,2,90,0.4,30,0,80,190,40
6,7,8,18.9,31.4,30,2.5,90,0.5,20,0,70,165,13
7,8,7,24.3,28,50,3,30,0.2,40,1,60,190,57
8,9,6,21.9,33.7,40,3,45,0.1,40,2,80,165,28
4,7,8,22.4,30.1,30,3,45,0.5,0,1,70,177,57
3,7,7,19.7,33.8,40,1.5,30,0.1,0,0,60,177,69
6,9,7,21.5,30.6,40,2,60,0.2,20,1,70,165,21
6,7,7,21.7,31.2,45,2.5,30,0.2,20,2,70,165,26
5,6,8,24.1,30.7,45,3,60,0.1,20,1,70,177,89
5,9,8,19.9,30.3,40,1.5,60,0.1,40,1,70,200,12
6,6,7,25,32.8,30,3,90,0.2,0,1,80,190,7
5,7,7,21.7,30.4,45,1,30,0.3,0,1,70,165,66
4,7,8,22,30,45,1,30,0.3,30,0,70,165,82
6,7,7,17.6,28.8,35,1.5,30,0.2,30,1,70,165,8
5,8,7,22.7,27.3,35,1.5,60,0.3,20,1,70,165,19
5,6,8,25,28.1,30,1.5,60,0.3,0,0,70,190,33
6,9,7,21.1,35.6,30,2.5,75,0.5,30,0,60,165,31
4,7,7,23.1,31.8,45,1,30,0.2,20,2,70,190,39
5,8,8,21.4,28.1,45,1.5,30,0.5,20,1,70,190,72
6,6,8,20.5,33.2,30,1,45,0.2,0,0,80,190,52
7,5,8,19,28.6,40,2,15,0.3,0,2,60,190,11
7,8,9,22.1,27.1,50,2.5,60,0.4,40,0,80,165,53
6,7,9,23.3,29.6,30,2.5,45,0.5,20,0,60,165,65
5,8,8,21.5,24.9,45,2,15,0.5,30,0,80,165,78
7,8,9,21.3,28.1,35,3,75,0.4,20,0,70,165,33
5,8,8,19.6,29.1,40,3,30,0.2,30,2,60,165,84
